MFCCs_ 1,MFCCs_ 2,MFCCs_ 3,MFCCs_ 4,MFCCs_ 5,MFCCs_ 6,MFCCs_ 7,MFCCs_ 8,MFCCs_ 9,MFCCs_10,MFCCs_11,MFCCs_12,MFCCs_13,MFCCs_14,MFCCs_15,MFCCs_16,MFCCs_17,MFCCs_18,MFCCs_19,MFCCs_20,MFCCs_21,MFCCs_22,Family,Genus,Species,Label
1.0,0.16292658,0.124302477,0.593112005,0.202261116,0.057188855,-0.207131349,0.003028609,0.269966987,0.11495334,-0.248618575,0.116247451,0.421928335,-0.038530485,-0.306914268,0.025509836,0.233270624,0.037190786,-0.162447044,-0.211131905,0.013413135,0.219802752,0,0,3,1
0.83373174,1.0,0.948528719,-0.173523151,0.460075043,0.252871904,-0.052338273,0.371527457,-0.044880934,0.148305065,0.025730167,-0.017870984,0.017399785,0.042392843,0.207258112,-0.097447843,-0.00455668,0.043497875,-0.074395675,0.028893793,0.0428841,0.044288446,2,4,8,20
1.0,0.325779056,0.143199093,0.536250775,0.186494427,-0.020901965,-0.189026938,0.093347986,0.322221518,0.050337964000000006,-0.347342699,-0.019824231,0.291726662,-0.053723581,-0.277860636,-0.009179039,0.133155271,0.084223404,-0.020461407,-0.159063042,-0.0031083720000000003,0.147127108,0,0,3,8
1.0,0.250785813,0.258499413,0.539996842,0.12896014,-0.075102592,-0.13103794400000002,0.147667417,0.375847287,0.064036093,-0.254019618,0.173370196,0.33718882200000005,-0.092957614,-0.220948917,0.118506808,0.242175763,0.053665698,-0.087740606,-0.099527126,0.08915982300000001,0.195757523,0,0,3,11
1.0,0.212291074,0.7272414509999999,0.435090265,-0.30088664600000004,0.271766571,0.404775364,-0.155834878,-0.005640038000000001,0.16531849,-0.163734827,-0.033165223,0.298506347,0.075296813,-0.16490568,-0.040811334,0.090002758,0.005197208,-0.015468476,0.102908725,0.09861121,-0.076776314,0,3,7,9
1.0,0.25591769,0.71468134,0.3718587,-0.330493365,0.28220558,0.424770692,-0.174133605,-0.038346065,0.23506684100000005,-0.108755704,-0.08779126599999999,0.242525377,0.097796916,-0.122238881,-0.058461053,0.0463925,0.02295638,-0.01218776,0.058657633,0.081262911,-0.059769094,0,3,7,9
1.0,0.575768459,0.293059955,0.506933393,0.199402755,-0.00668855,-0.098855965,0.105255401,0.26105464,0.019702241,-0.210924137,0.067722196,0.260962944,-0.073678041,-0.201321096,0.021821336,0.215709153,0.05497868,-0.039324823,-0.063959543,0.081133889,0.183067188,0,0,3,10
1.0,0.269149877,0.102221798,0.5037400360000001,0.272816603,0.063769132,-0.12386699,-0.019811838,0.18135893,0.015874201,-0.33292675,-0.07833699200000001,0.33899840600000003,-0.023625713,-0.377590436,-0.06753439,0.222491492,0.030103828,-0.104198754,-0.132358088,0.06764192,0.192304816,0,0,3,43
1.0,0.219724119,0.311324642,0.263924963,0.17063487600000002,0.176009603,0.067986731,-0.138954961,-0.022665092,0.100409189,0.019528149,0.018549283,0.120824887,-0.022466438,-0.108295544,0.021773657,0.093470025,0.031551237,0.007915321999999999,-0.016816233,-0.036867115,0.018186165,2,2,6,4
1.0,0.202417657,0.420197879,0.287394887,0.10683179,0.166631165,0.037765874,-0.07163377,-0.015495075,0.065928673,0.069206197,0.004128877,0.010222201,-0.006093203,-0.031792026,0.039012053,0.046960893,-0.011263979,-0.006856678000000001,0.0077208669999999984,-0.024372419,0.013917637,2,2,6,19
1.0,0.08278487400000001,0.515674039,0.35618817,0.07753502400000001,0.217502362,0.08634749800000001,-0.125353708,-0.008110542,0.054366256,0.079007906,0.087942738,0.0014833079999999998,-0.048945241,-0.055275906,0.045244821,0.082993739,0.049782637000000005,-0.01660472,-0.056755019,-0.056752818,0.029032017,2,2,6,15
1.0,0.240642566,-0.184088657,0.197909619,0.4412548,0.2404197,-0.126520884,-0.010344801,0.144201578,0.058243334,-0.187746948,-0.29965418,0.01041786,0.28837097100000003,0.193607704,0.0029376740000000004,-0.067596389,-0.017544464,0.005928236999999999,-0.095227241,-0.070337875,0.122359962,1,1,0,23
1.0,0.2303221,0.25009311300000003,0.662759372,0.222762002,0.020725036,-0.10592026,0.118222351,0.38071618,0.043374614000000006,-0.399361223,0.036207698,0.445355531,-0.080670786,-0.30892937800000003,0.103744745,0.201054993,-0.034092489,-0.100040888,-0.08792594199999999,0.073471808,0.205390392,0,0,3,8
1.0,0.492842063,0.704362723,0.507470212,-0.042741878,0.103245905,0.168513818,-0.059373156,0.094075996,0.245730765,-0.089931496,-0.118494149,0.152646002,0.108751098,-0.164751186,-0.012570663,0.078460831,-0.058328641,-0.001788316,0.061440984,-0.049311922,-0.047288343,2,2,6,15
1.0,0.161923813,0.173043239,0.555684458,0.197480196,0.026544977,-0.151633026,-0.005407169,0.261770199,0.0558092,-0.315756743,0.073410505,0.349262505,-0.14393077599999998,-0.33234432,0.069792786,0.213257451,0.033834424,-0.105005792,-0.136382369,0.067614356,0.22672771100000005,0,0,3,1
1.0,-0.17549875,0.143652642,0.602972865,0.136910733,-0.066209251,0.026863581,-0.002142978,0.059231903,0.099365352,-0.022467192,-0.105902191,0.004022421,0.098254913,0.077625467,-0.031736219,-0.099356889,0.010352637,0.108944156,-0.00405273,-0.089872896,-0.001179042,1,1,0,42
1.0,-0.007777496999999999,0.363275547,0.413224459,0.19629615600000005,0.222389333,0.097128048,-0.155607563,-0.035012726,0.133689299,0.154644852,0.03645095,0.016051655,-0.028317124,-0.102525059,-0.005593811999999999,0.12516856699999998,0.044881613,-0.01330871,-0.026085684,-0.08882487,-0.018967931,2,2,6,19
1.0,0.08383565700000001,0.17936693899999998,0.57951862,0.24650808,0.052051931,-0.1880523,-0.026248798,0.235027441,0.05843105,-0.159348984,0.221341223,0.226568368,-0.329936381,-0.232308218,0.260808878,0.183156327,-0.153155462,-0.238671776,-0.07008128200000001,0.179134598,0.161801482,0,0,3,6
1.0,0.550581374,0.416760437,0.19999161,0.02939424,0.15204743,0.088736201,-0.052386576,0.07905817400000001,0.068791799,-0.066207033,0.07781319,0.100110537,-0.042021492,-0.007641335,0.053191846,-0.017400632,-0.021349226,0.031530955,0.001219308,0.00633504,0.054645727000000005,2,2,6,4
1.0,0.362377905,0.429709411,0.574141351,0.108725792,0.035793242,-0.063279131,0.104999422,0.308827694,-0.054347795,-0.313982561,0.261272334,0.331749081,-0.22978756600000005,-0.184566083,0.259482218,0.125227755,-0.112582543,-0.059833305,0.023487121,0.141959396,0.142883239,0,0,3,21
1.0,0.251758878,0.202236057,0.527676385,0.17707773100000002,-0.104584771,-0.129046256,0.202621942,0.317354743,0.045866144000000005,-0.17023201899999998,0.175568688,0.244319229,-0.184483936,-0.232325397,0.064620359,0.094571513,-0.115126327,-0.17086978600000002,-0.034730688,0.200532304,0.119655091,0,0,3,27
1.0,0.339105539,0.304732255,0.572020169,0.200950757,0.06655219400000001,-0.056228607,0.021148717,0.294507187,0.102948108,-0.258356288,0.143578859,0.379318261,-0.112369053,-0.263782095,0.14859731199999998,0.207154688,-0.029658675,-0.12751699,-0.149552922,0.038707909,0.159912339,0,0,3,13
1.0,0.304952737,0.202004533,0.578051624,0.211407012,-0.030880318,-0.179547431,0.072902345,0.283372165,0.045931126,-0.299373189,0.064685893,0.330560469,-0.006811367,-0.22655485,0.034982021,0.13633911699999998,0.072774296,-0.042534806,-0.160169542,-0.0072063319999999985,0.193256127,0,0,3,8
1.0,0.076788737,0.042281533,0.5318113489999999,0.24027728,-0.054053794,-0.211368184,-0.021011577000000004,0.251320482,0.042646414,-0.185873049,0.136708906,0.260031743,-0.13583795199999998,-0.235782437,0.129095109,0.186088689,-0.016853911,-0.149847278,-0.123256492,0.114188327,0.21243448,0,0,3,27
1.0,0.261855134,0.208364549,0.529962217,0.162351369,0.000108909,-0.114669937,0.06375083299999999,0.289731291,0.042789049,-0.297731157,0.120499598,0.309090071,-0.152042606,-0.269640197,0.080832533,0.194292894,0.052595226,-0.103571593,-0.181673568,0.080444233,0.197765062,0,0,3,11
1.0,0.313635827,0.318321117,0.519828804,0.178031245,0.060532951,-0.066569982,0.07770450799999999,0.283981007,-0.032773977,-0.310853625,0.148215451,0.283892883,-0.245401735,-0.239615679,0.187885433,0.174574455,-0.054706595,-0.138391285,-0.091171319,0.141456564,0.154483651,0,0,3,21
1.0,0.061546587,0.14488668300000002,0.6606100189999999,0.248445621,0.06573859,-0.149872359,-0.009533518,0.232371542,0.043757865,-0.189117954,0.212583605,0.176862087,-0.392957616,-0.226510994,0.323482849,0.235021466,-0.13027802,-0.233658887,-0.117557181,0.16861638,0.207704916,0,0,3,6
1.0,0.094508801,0.166218311,0.58028161,0.234875711,0.035395972000000005,-0.165858744,-0.04666908,0.196407911,-0.014851189,-0.195702759,0.196687574,0.213253795,-0.321161165,-0.203443499,0.2892904000000001,0.282874229,-0.115105035,-0.201171168,-0.090956772,0.160873915,0.235433262,0,0,3,6
1.0,0.522348308,0.718201401,0.488126258,-0.229501404,0.056395881,0.382183861,-0.08017795,-0.293744464,0.237630077,0.218499905,-0.228240132,0.014101148,0.239532928,-0.072434231,-0.187737747,0.08899727699999999,0.121142419,-0.093441019,-0.032847637,0.066520556,-0.034629963,0,0,1,5
1.0,0.041733987,0.122668279,0.552261702,0.235784294,0.06374274,-0.12586346,-0.019409066000000003,0.219736054,0.080339965,-0.093529082,0.20917505,0.141056229,-0.34598490000000004,-0.170378506,0.269010407,0.222018811,-0.114646732,-0.229603971,-0.079555122,0.19019400600000005,0.222592318,0,0,3,6
1.0,0.6987441879999999,0.67494095,0.3763493020000001,-0.017052506000000002,0.1242489,0.011712462,0.181662789,0.22524382,-0.246699964,-0.026289408,0.370558286,-0.16763335,-0.220856739,0.247470725,0.038288397,-0.181040774,0.015527475,0.058330156,0.123000653,0.07583938700000001,-0.12730723900000002,2,2,5,0
1.0,0.457889381,0.370560831,0.401774498,0.151977862,0.151548648,0.121646712,-0.021216711,-0.166134611,-0.05052889,0.123743876,-0.127385102,-0.26827933,-0.036185204,0.032951457,-0.17297397,-0.106221909,0.10771323,0.041020791,-0.077843495,-0.074081867,-0.002324711,1,1,0,14
1.0,0.5309382770000001,0.433660696,0.210237266,0.061556787,0.153291864,0.032761528,-0.003417823,0.13638275,0.041199299,-0.08392466900000001,0.038732006,0.064022787,-0.052534049000000006,-0.030542876,0.050274729,0.006997731,-0.012425553999999998,0.032530523,-0.014810898,-0.012345901,0.08290761599999999,2,2,6,4
1.0,0.236085303,0.102666802,0.483113005,0.162604528,0.025086835,-0.145068998,0.008688241999999999,0.278890175,0.105457696,-0.313271318,-0.040128473,0.35018576799999995,0.001837229,-0.285143225,-0.026402121,0.187519463,0.07743480700000001,-0.09843661,-0.184412904,0.006981301,0.227130676,0,0,3,8
1.0,0.050824545,0.155083892,0.637023745,0.264497155,0.06662997400000001,-0.152149552,-0.089945156,0.175754563,0.019040326,-0.185614535,0.205737819,0.26602869,-0.32039396800000003,-0.266526831,0.293305907,0.304250536,-0.086401626,-0.262625642,-0.143780192,0.17889156899999994,0.249767344,0,0,3,6
1.0,-0.003967074,0.162115807,0.606146702,0.199625864,0.037615321,-0.111396374,0.040336952,0.224627255,-0.044995818,-0.269201148,0.197813664,0.171399367,-0.329994299,-0.157454349,0.29744267,0.174610844,-0.18274651600000005,-0.215725578,-0.058197222,0.215500114,0.21921233,0,0,3,6
1.0,0.098821357,-0.02787264,0.366566608,0.2822259,0.202530608,0.092912204,-0.184679779,-0.229182627,0.236331899,0.385783705,-0.176981093,-0.428465439,-0.023902397,0.294203345,0.155274267,-0.080103089,-0.131398023,-0.114745503,-0.038608269,0.14170952,0.110473067,0,0,1,50
1.0,0.457779844,0.636326442,0.435656427,-0.222011083,0.022644763,0.389682252,-0.005472485,-0.277705872,0.18337447,0.252247266,-0.153682404,-0.087102209,0.210423681,0.029691907000000007,-0.14280788,0.027722525,0.074121873,-0.036194227,-0.00200222,0.07717413,0.028537403,0,0,1,5
1.0,0.343154284,0.42995887,0.6606002120000001,0.113416594,-0.011573657,-0.094865066,0.134754861,0.338073818,-0.035797325,-0.348316949,0.134564169,0.3754025520000001,-0.106889456,-0.296539371,0.074324725,0.166502884,-0.055233386,-0.061501136,-0.05859845900000001,0.099250954,0.201890311,0,0,3,13
1.0,0.42950416,0.187805354,0.31194335100000004,0.08255008700000001,0.07416181200000001,0.188721411,0.058464964,-0.153684688,0.001552347,0.185148681,-0.047978674000000006,-0.183257715,0.19015148,0.144705986,-0.227003387,-0.219837913,0.035555893,0.052480711,-0.04324784,-0.113813583,-0.083344876,1,1,0,14
1.0,0.470660657,0.301141284,0.384953376,0.063171731,0.029145373,0.140111823,0.021463566,-0.17009524899999998,-0.010732654,0.185599768,-0.058666667,-0.223039226,0.104809062,0.110100827,-0.148515704,-0.121830089,0.128066576,0.076940585,-0.019640468,-0.017236466000000002,-0.015214633,1,1,0,14
1.0,0.5687130770000001,0.607337082,0.542483889,-0.159646246,-0.077522388,0.365818511,0.024421349,-0.265034257,0.11712442,0.237156601,-0.111600838,-0.135699309,0.156098961,0.050860215999999986,-0.16823424899999995,0.046455636,0.166020949,-0.020822757,-0.087656747,0.089327633,0.030698548,0,0,1,5
1.0,0.189694158,0.062877806,0.646769602,0.272253845,0.046872111,-0.209922084,0.019416505,0.271282202,0.066264769,-0.266717336,0.09148633,0.370881376,-0.090531995,-0.332404155,0.099737633,0.37517664,0.159907493,-0.075488232,-0.18168341,0.043863676,0.265747948,0,0,3,1
1.0,-0.022201537,0.418710346,0.432024574,0.218083516,0.056624906,-0.109520984,0.118611021,0.06097380400000001,-0.011226318,0.005387903,0.069630333,0.037100088,-0.038200269,-0.042963168,0.049333731,0.017761474,0.047426985,0.015940792,-0.033761722,-0.029648061,0.001478146,2,6,10,18
1.0,0.180265157,0.633070449,0.332446224,-0.249183473,0.308492488,0.396017207,-0.138508261,0.00991002,0.134826588,-0.17164389100000002,0.049106547,0.388676686,0.098524913,-0.165670209,-0.041603928,0.064342065,-0.034690884,-0.010613312,0.105975155,0.089688171,-0.09463935,0,3,7,9
1.0,0.238588266,-0.13217943599999998,0.267991605,0.497536453,0.23762407,-0.175528575,-0.215624561,0.071511066,0.250107674,0.06468079,-0.154752319,-0.118089648,0.115751687,0.14344130300000002,-0.033284835,-0.15016175199999998,-0.064396593,0.070353163,0.076379419,-0.014067173999999998,-0.094912874,1,1,0,42
1.0,0.416840525,0.756532278,0.203331246,-0.159101236,0.327732302,0.143200883,-0.20952804100000005,0.146211333,0.214483924,-0.083167376,-0.050375412,0.077545406,0.106976822,-0.053495195,0.010533832,0.053259195,-0.091669779,-0.047240446,0.055466871,0.002412967,-0.072754267,0,3,7,33
1.0,0.116042331,-0.01492195,0.384871611,0.1999612,0.088742457,-0.085625665,0.006917921,0.228893243,0.16382037300000002,-0.140608119,0.023532008,0.217894454,-0.099473952,-0.303844006,-0.004522361,0.233066189,0.094055242,-0.108778374,-0.17703205600000002,0.01412136,0.218242019,0,0,3,2
1.0,0.245258229,-0.106949748,0.277623899,0.526668095,0.228149067,-0.210887735,-0.239075992,0.046581062,0.290441856,0.080635941,-0.159254175,-0.12508359300000002,0.116199528,0.217020505,0.005876678000000001,-0.121769952,-0.04611939,0.071996713,0.079110102,-0.01685028,-0.079937729,1,1,0,42
1.0,0.176031011,0.262534552,0.544466829,0.084618969,0.067502965,-0.057854505999999986,0.134968497,0.218178344,-0.082920783,-0.27297524,0.237870604,0.384210953,-0.15640333,-0.280789948,0.07060525599999999,0.092770298,-0.075702223,-0.07926990099999999,-0.049472451,0.117430039,0.107927366,0,0,3,27
1.0,-0.045877925,-0.055427459000000005,0.478981906,0.277967297,0.02963233,-0.038546888,-0.027533402,0.019299206,0.1209924,-0.066921828,-0.178375129,0.00983008,0.183836197,0.138211286,-0.030304661,-0.095475525,0.015469111,0.098466528,0.016578969,-0.058225475,-0.016608623,1,1,0,42
1.0,0.432114298,0.24939337600000006,0.587170844,0.224444659,-0.009892171,-0.103972368,0.056262349,0.257279834,-0.047013143,-0.344218995,0.048166377,0.327746969,-0.055178828,-0.213071281,0.084523192,0.226060533,0.098204573,-0.06356560900000001,-0.131132166,0.052732898,0.230106435,0,0,3,8
1.0,0.304294728,0.526468269,0.624762956,0.066427939,0.002660112,-0.052569464,0.038713766,0.311943304,0.063794318,-0.252598934,0.053385595,0.232626253,-0.09985745,-0.241693953,-0.014802161,0.158378686,0.038986054,-0.064988905,-0.049653052,0.115814612,0.187748944,0,0,3,13
1.0,0.22752553,0.14094781,0.5688979829999999,0.245314288,0.053699039,-0.147509508,0.064442864,0.274947576,0.06428812,-0.294111873,0.034964086,0.354792925,-0.053447955,-0.292192833,0.031581158,0.238140895,0.062914968,-0.121020768,-0.170471705,0.069058087,0.243843215,0,0,3,1
1.0,0.04429254,0.377296663,0.421066121,0.177453262,0.209028187,0.079516411,-0.161933698,-0.070339058,0.069340024,0.143614455,0.0926818,0.080859435,-0.032654436,-0.111219825,-0.014843503,0.125411654,0.054223434,-0.02192124,0.007565484,-0.077423981,-0.027694946,2,2,6,15
1.0,0.007645823,0.682476223,0.538523321,-0.036322662,-0.034275194,-0.031506247,0.176909846,0.157236161,-0.148853882,-0.049016881,0.151236255,0.041520183,-0.023085003,-0.023022962,0.023178904,0.06909270299999999,0.015166762,-0.036575307,0.019439616,0.031538399,0.017289035,2,6,10,34
0.258683748,1.0,0.76937977,0.096899346,-0.4924447,0.477665056,0.037759568,-0.33642217,0.173426998,0.31522374,-0.185156047,0.054519397,0.021642565,-0.14494209800000002,-0.013971001,-0.071112621,0.026264349,0.167724981,0.196887196,0.105085446,0.053444624,0.035591544,2,2,6,15
1.0,0.135528185,0.032499646,0.297100174,0.33040410800000003,0.233884773,0.034208676,-0.186770982,-0.168554485,0.261825831,0.329974137,-0.159132808,-0.301252024,0.028140349,0.25204871100000004,0.110082667,-0.116077741,-0.116280083,-0.086457751,0.023550873,0.17621785399999998,0.075585042,0,0,1,50
1.0,0.292096439,0.301916517,0.246914532,0.122412763,0.139625935,0.098000038,-0.08793255400000001,-0.013554287,0.073771598,0.018914121,0.027223556,0.086168132,-0.024355671,-0.075802551,0.025168971,0.077803578,0.021826217,-0.001704669,0.008480229,-0.027094464,-0.010399771,2,2,6,4
0.58813554,0.6146625,1.0,0.176242548,-0.312984205,0.373439951,0.129093245,-0.16082216300000002,0.14860767,0.066240135,-0.075294423,0.052192877,0.057625195,-0.035477521,-0.113912459,-0.070726628,0.030820185,-0.002164719,-0.095287951,-0.041246466,-0.063498942,-0.012566156,2,2,6,15
1.0,0.410912248,0.209518942,0.35156398200000005,0.164886123,0.17396748899999998,0.21684747,0.016657635,-0.097327949,0.029839872000000007,0.180718266,-0.150186695,-0.205029343,0.253591794,0.155261118,-0.218522825,-0.256325018,-0.084206357,-0.038953246,0.004831436,0.02863076,-0.045885047000000005,1,1,0,14
1.0,0.6470420139999999,0.294093963,0.507793943,0.276854924,0.116486524,-0.031077278,0.026806804,0.26227975,0.08902493199999999,-0.206560548,0.06494578200000001,0.339624062,-0.06998958200000001,-0.241599153,0.031214826,0.209293565,-0.012786687,-0.151066382,-0.157759277,-0.0017821999999999996,0.206350113,0,0,3,10
1.0,0.139450994,0.034023773,0.4639443720000001,0.260684052,0.072685465,-0.161608282,-0.07918309,0.22476905100000005,0.181085603,-0.227925239,-0.003087678,0.30949091100000004,-0.033077221000000004,-0.30427917600000004,-0.012735376,0.22992533,0.11509004,-0.07607697599999999,-0.22384634,-0.106653319,0.175607722,0,0,3,2
0.8773588170000001,1.0,0.40021795,0.859196704,0.125492685,-0.098102255,-0.163761768,0.208254246,0.383035699,-0.035715566000000004,-0.480457446,0.064199978,0.513418245,-0.047621108,-0.173902867,0.135313022,0.243661848,0.075614657,-0.06465172799999999,-0.086124191,0.273906026,0.344599024,0,0,3,13
1.0,0.190114327,0.496089107,0.784330943,0.025337347000000003,0.042480315,-0.027781754,0.056540398,0.20531667,-0.05497505,-0.29157825600000004,0.191038571,0.322674424,-0.127714969,-0.082786455,0.256706125,0.196141213,-0.050038662000000005,-0.145040967,-0.035515406,0.219615933,0.197675792,0,0,3,21
1.0,0.273218226,-0.234703121,-0.079619568,0.15981098300000002,0.416405595,0.368837643,0.016877699,-0.17128805,-0.115424485,-0.071542539,-0.008205765,0.117090785,0.150032916,-0.030006074,-0.231130487,-0.253102753,-0.15424428699999998,-0.00260554,0.092999007,0.09172366,0.003594667,0,0,1,40
1.0,0.057660048,0.136996418,0.56219759,0.238028685,0.06469812400000001,-0.166215751,-0.042401289,0.228045831,0.054657058,-0.142523525,0.238129235,0.244518978,-0.30474196600000003,-0.216786732,0.288705023,0.265102045,-0.134388854,-0.204536797,-0.073585432,0.180642532,0.230223161,0,0,3,6
1.0,0.602869318,0.242152068,0.517355919,0.346482601,0.034998117999999995,-0.138879919,0.057113111,0.263778477,0.183509308,-0.157947778,-0.14879895099999998,0.163498539,0.214298429,-0.064790328,-0.189087404,0.05563512,0.215725308,0.054621321,-0.123746932,-0.091214679,0.052050285,2,7,4,28
1.0,0.549873179,0.511062577,0.407547258,0.064220143,0.196903236,0.007212039,0.08250640299999999,0.204655972,-0.151663235,-0.139549394,0.301005751,-0.097013138,-0.324011224,0.068608522,0.065417091,-0.138526099,-0.050447023,0.0513976,0.000602542,0.00561197,-0.14773686800000002,2,2,5,12
1.0,0.110048897,-0.047173317,0.378875614,0.14158020300000002,0.022317497,-0.113656033,0.08474066,0.302412112,0.09503034,-0.30115100100000003,-0.065835727,0.288653638,0.005522773000000001,-0.248934391,0.045437729,0.263429493,0.089147603,-0.122163752,-0.195448284,-0.042072313,0.187386696,0,0,3,2
1.0,0.8484672959999999,0.804385373,0.524164926,0.039882392,0.03771981,-0.062859605,0.234746986,0.301025651,-0.272409867,0.0189397,0.427246372,-0.127856266,-0.324583319,0.162483593,0.077970945,-0.214274616,-0.060369019,-0.00774379,0.090517833,0.060832809,-0.193182642,2,2,5,0
1.0,0.266306848,0.311964385,0.509975405,0.08442695199999999,0.063181036,-0.059468828,0.033155412,0.274233369,0.035860994,-0.297880236,0.155163965,0.29590991,-0.264736541,-0.246107639,0.242199607,0.136611551,-0.154021394,-0.134169356,-0.026175608,0.169356891,0.210707003,0,0,3,21
1.0,0.845180235,0.7063939770000001,0.323031888,-0.041422063,0.228875983,0.058694842,0.07171276900000001,0.261275302,0.001418885,0.070002862,0.28159002,-0.21780722,-0.187213631,0.33128506,0.108410784,-0.097495345,0.10397131,0.03977031,0.005668118000000001,0.022353272,-0.08881875,2,2,5,25
1.0,0.228941785,0.252867342,0.477177868,0.158708371,0.05750534,-0.090558472,0.031669338,0.24682331,-0.063897772,-0.354838482,0.17446962600000002,0.318133289,-0.213784335,-0.195558417,0.182414569,0.18087935,-0.030299136,-0.135345262,-0.092676053,0.133840197,0.185167125,0,0,3,21
1.0,0.280177651,-0.07418037400000001,0.129363289,0.25208594300000003,0.258719853,0.10406657,-0.140667488,-0.213434974,0.004107571,0.17850310100000005,0.066416272,-0.024753747000000003,0.004251553,-0.053252000999999986,-0.090468869,0.071922801,0.149124346,0.010331412,-0.105603714,-0.02731878,0.04628291,1,1,0,45
1.0,0.370413794,0.239749527,0.572910236,0.216763966,0.021267274,-0.119500207,0.073533581,0.276262263,0.035397347,-0.236449586,0.10013771,0.28284089,-0.102900132,-0.200986916,0.123716288,0.210115517,0.058616312,-0.078512322,-0.162121521,0.045081603,0.215979756,0,0,3,8
1.0,0.33123864,0.16436975199999998,0.311483671,0.15510838400000002,0.151220859,0.162099956,-0.06455850099999999,-0.157794195,-0.033996778,0.090112011,-0.073457388,-0.17656319899999998,0.131551261,0.181698037,-0.135169255,-0.214124213,-0.009175473,0.032911008,0.022798998,0.023571567,-0.008254444,1,1,0,14
1.0,0.138333779,0.252085891,0.593471049,0.206879249,0.040109087,-0.07570460700000001,0.003379212,0.121593547,-0.007227828,-0.138841276,0.200103779,0.149584896,-0.284673235,-0.142471887,0.241369086,0.116414782,-0.126064021,-0.115672009,-0.074483828,0.133327188,0.210512908,0,0,3,2
1.0,0.41850106,0.151472465,0.386141319,0.285950516,0.176235935,-0.088852136,-0.187547995,-0.034422678,0.302989033,0.156802856,-0.212517287,-0.207650092,0.114988328,0.17822194100000002,0.07416257400000001,-0.06262893900000001,-0.09508905,-0.009390967,0.163464448,0.144342353,-0.119421692,2,7,4,44
1.0,0.145802671,0.112264603,0.535839454,0.169508555,0.037797533,-0.17930363,0.024604847000000003,0.344248934,0.16229057800000002,-0.253339277,0.083250287,0.366985837,-0.038948418,-0.296770914,0.046861528,0.21656869,0.048820416,-0.091616564,-0.12802712800000002,0.061233503,0.242720883,0,0,3,1
1.0,0.112665921,0.153675068,0.616493224,0.180021844,-0.127811265,-0.198186447,0.113615443,0.36047055,0.024842108,-0.281078212,0.105437478,0.294454762,-0.102588564,-0.203581886,0.027030483,0.060525989,-0.029289376,-0.05868120900000001,-0.026749236000000003,0.124923272,0.131920667,0,0,3,27
1.0,0.13964557800000002,0.170526743,0.474297519,0.031966735,-0.17048042,-0.198728005,0.090508327,0.346570657,0.108761565,-0.159045868,0.124617011,0.200180476,-0.181475582,-0.198755315,0.066308004,0.07586682,-0.04006916,-0.096513231,-0.061308928,0.100359887,0.125264192,0,0,3,27
1.0,0.316131553,0.33316441,0.8889191409999999,0.167875324,-0.021800101,-0.08714351,0.19849701100000006,0.398108538,0.011654718,-0.367408936,0.011518483,0.367124557,-0.126582887,-0.330769859,0.089338659,0.168500218,-0.036700164,-0.097701653,-0.026163602,0.009906226,0.244975785,0,0,3,7
1.0,0.402835414,0.420568018,0.5496102970000001,0.06542616700000001,0.034897939,-0.004706332,0.152268068,0.296419848,-0.062930704,-0.35398630299999995,0.161067381,0.429097274,-0.118303513,-0.29729305100000003,0.115847502,0.166904449,-0.090909754,-0.121260153,-0.009834652,0.142651853,0.194401864,0,0,3,13
1.0,0.704376016,0.7292345720000001,0.436087014,0.05707808900000001,0.095762858,-0.042440847,0.16830832699999998,0.195608884,-0.233840517,0.121331325,0.438659793,-0.202371527,-0.32296809,0.21220389,0.060524158,-0.199065628,-0.051347452,-0.013215904,0.08814432900000001,0.074725643,-0.14477008,2,2,5,0
1.0,0.20189329,0.312959157,0.27314255600000004,0.163732719,0.243045514,0.109880989,-0.188024362,-0.023285723,0.147604144,0.025847265,0.058826668,0.136918562,-0.041660135,-0.108736385,0.041708826,0.111969126,0.022094339,-0.003482821,0.012062033,-0.038241001,-0.020996006,2,2,6,4
1.0,0.199069744,0.38644788,0.668193478,0.167996963,0.004969367,-0.124258802,0.055199035,0.236560572,-0.038478064,-0.257307398,0.211633003,0.28279318800000003,-0.261603594,-0.194162093,0.242751172,0.157930227,-0.188538757,-0.209291952,-0.088559109,0.116488635,0.130482808,0,0,3,6
1.0,0.36060555,0.232092367,0.399603338,0.112256326,0.116851861,0.231335477,-0.036110387,-0.164491327,0.018441689,0.209598474,-0.012795307,-0.209234692,0.109085282,0.109692376,-0.199183422,-0.137317406,0.07967305,0.031538319,-0.010966035,0.018641671,-0.017923553000000002,1,1,0,14
0.8541228829999999,0.6162223720000001,1.0,0.345169646,-0.236519021,0.301067856,0.142646794,-0.02971234,0.172621475,-0.13536214300000002,0.023803272,0.309371983,-0.08380301799999999,-0.22997699,0.167446102,0.137848665,-0.084893606,-0.07857533900000001,0.031332272,0.106878687,-0.020064433,-0.145177576,2,2,5,25
1.0,0.158878663,0.279097828,0.302781609,0.195785373,0.194753454,0.118598808,-0.158179988,-0.052485967,0.084073253,0.046361518,0.056640077,0.109114449,-0.068536579,-0.149980376,0.026152847000000003,0.138804719,0.012368369,-0.027422258,-0.012325987,-0.043433859000000005,-0.015709992,2,2,6,4
