,Sector_score,LOCATION_ID,PARA_A,Score_A,Risk_A,PARA_B,Score_B,Risk_B,TOTAL,numbers,Score_B.1,Risk_C,Money_Value,Score_MV,Risk_D,District_Loss,PROB,RiSk_E,History,Prob,Risk_F,Score,Inherent_Risk,CONTROL_RISK,Detection_Risk,Audit_Risk,Label
386,1.99,13,1.56,0.4,0.624,0.0,0.2,0.0,1.56,5.0,0.2,1.0,0.1,0.2,0.02,2,0.2,0.4,0,0.2,0.0,2.2,2.044,0.4,0.5,0.4088,0
387,1.99,13,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28,0
388,1.99,18,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28,0
389,1.85,2,11.24,0.6,6.744,9.49,0.6,5.694,20.73,5.5,0.4,2.2,173.02,0.6,103.81200000000001,2,0.2,0.4,0,0.2,0.0,4.4,118.85,0.4,0.5,23.77,1
390,1.85,6,3.7,0.6,2.22,0.0,0.2,0.0,3.7,5.0,0.2,1.0,0.12,0.2,0.024,2,0.2,0.4,0,0.2,0.0,2.4,3.6439999999999997,0.4,0.5,0.7288,0
391,1.85,6,8.53,0.6,5.118,0.16,0.2,0.032,8.69,5.0,0.2,1.0,0.52,0.2,0.10400000000000001,2,0.4,0.8,0,0.2,0.0,2.6,7.053999999999999,0.8,0.5,2.8216,1
392,1.85,6,0.47,0.2,0.094,1.59,0.4,0.636,2.06,5.0,0.2,1.0,1.24,0.2,0.248,2,0.2,0.4,0,0.2,0.0,2.6,2.378,0.4,0.5,0.4756,0
393,1.85,8,0.95,0.2,0.19,1.33,0.4,0.532,2.28,5.0,0.2,1.0,0.07,0.2,0.013999999999999999,4,0.2,0.8,0,0.2,0.0,2.8,2.536,0.8,0.5,1.0144,1
394,1.85,8,13.15,0.6,7.89,1.63,0.4,0.652,14.78,5.0,0.2,1.0,1.19,0.2,0.23800000000000002,4,0.2,0.8,0,0.2,0.0,3.2,10.58,0.8,0.5,4.232,1
395,1.85,8,3.17,0.6,1.902,0.44,0.2,0.08800000000000001,3.61,5.0,0.2,1.0,0.0,0.2,0.0,4,0.2,0.8,0,0.2,0.0,2.6,3.79,0.8,0.5,1.516,1
396,1.85,8,7.02,0.6,4.212,1.77,0.4,0.708,8.79,5.0,0.2,1.0,0.0,0.2,0.0,4,0.2,0.8,0,0.2,0.0,3.2,6.72,0.8,0.5,2.688,1
397,1.85,16,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28,0
398,1.85,8,0.95,0.2,0.19,0.0,0.2,0.0,0.95,5.0,0.2,1.0,0.13,0.2,0.026000000000000002,4,0.4,1.6,0,0.2,0.0,2.4,2.8160000000000003,1.6,0.5,2.2528,1
399,1.85,8,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,10.53,0.6,6.318,4,0.2,0.8,0,0.2,0.0,2.6,8.118,0.8,0.5,3.2472,1
400,1.85,16,9.19,0.6,5.513999999999999,4.2,0.6,2.52,13.39,5.0,0.2,1.0,0.52,0.2,0.10400000000000001,2,0.2,0.4,0,0.2,0.0,3.6,9.538,0.4,0.5,1.9076,1
401,1.85,19,9.14,0.6,5.484,1.22,0.4,0.488,10.36,5.0,0.2,1.0,0.0,0.2,0.0,6,0.2,1.2,0,0.2,0.0,3.4,8.172,1.2,0.5,4.9032,1
402,1.85,6,0.26,0.2,0.052000000000000005,0.0,0.2,0.0,0.26,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.452,0.4,0.5,0.2904,0
403,1.85,31,3.05,0.6,1.83,0.05,0.2,0.01,3.1,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.4,3.24,0.4,0.5,0.648,0
404,1.85,4,0.56,0.2,0.11199999999999999,72.0,0.6,43.2,72.56,5.0,0.2,1.0,0.51,0.2,0.102,2,0.2,0.4,0,0.2,0.0,3.2,44.81399999999999,0.4,0.5,8.9628,1
405,1.85,4,2.96,0.6,1.776,0.15,0.2,0.03,3.11,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.4,3.2060000000000004,0.4,0.5,0.6412,0
406,1.85,31,2.48,0.6,1.4880000000000002,0.0,0.2,0.0,2.48,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.4,2.888,0.4,0.5,0.5776,0
407,1.85,14,9.94,0.6,5.9639999999999995,0.44,0.2,0.08800000000000001,10.38,5.0,0.2,1.0,0.15,0.2,0.03,2,0.2,0.4,0,0.2,0.0,2.4,7.482,0.4,0.5,1.4964,1
408,1.85,14,5.13,0.6,3.0780000000000003,0.09,0.2,0.018000000000000002,5.22,5.0,0.2,1.0,0.01,0.2,0.002,2,0.2,0.4,0,0.2,0.0,2.4,4.498,0.4,0.5,0.8996,0
409,1.85,43,2.49,0.6,1.494,0.29,0.2,0.057999999999999996,2.78,5.0,0.2,1.0,0.49,0.2,0.098,2,0.2,0.4,0,0.2,0.0,2.4,3.05,0.4,0.5,0.61,0
410,1.85,5,7.22,0.6,4.332,0.28,0.2,0.055999999999999994,7.5,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.4,5.787999999999999,0.4,0.5,1.1576,1
411,1.85,5,0.71,0.2,0.142,0.66,0.2,0.132,1.37,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.6740000000000002,0.4,0.5,0.3348,0
412,1.85,19,19.21,0.6,11.526,2.47,0.6,1.482,21.68,5.0,0.2,1.0,0.0,0.2,0.0,6,0.2,1.2,0,0.2,0.0,4.0,15.208,1.2,0.5,9.1248,1
413,1.85,19,0.18,0.2,0.036000000000000004,0.0,0.2,0.0,0.18,5.0,0.2,1.0,0.0,0.2,0.0,6,0.4,2.4,0,0.2,0.0,2.6,3.4360000000000004,2.4,0.5,4.1232,1
414,1.85,19,5.9,0.6,3.54,0.0,0.2,0.0,5.9,5.0,0.2,1.0,0.74,0.2,0.14800000000000002,6,0.4,2.4,0,0.2,0.0,3.0,7.087999999999999,2.4,0.5,8.5056,1
415,1.85,19,4.04,0.6,2.424,0.0,0.2,0.0,4.04,5.0,0.2,1.0,0.79,0.2,0.158,6,0.2,1.2,0,0.2,0.0,2.8,4.782,1.2,0.5,2.8692,1
416,1.85,19,2.81,0.6,1.686,0.11,0.2,0.022000000000000002,2.92,5.0,0.2,1.0,19.45,0.6,11.67,6,0.2,1.2,0,0.2,0.0,3.2,15.578,1.2,0.5,9.3468,1
417,1.85,19,5.87,0.6,3.522,0.0,0.2,0.0,5.87,5.0,0.2,1.0,0.44,0.2,0.08800000000000001,6,0.2,1.2,0,0.2,0.0,2.8,5.81,1.2,0.5,3.486,1
418,1.85,19,1.75,0.4,0.7,0.0,0.2,0.0,1.75,5.0,0.2,1.0,0.35,0.2,0.07,6,0.2,1.2,0,0.2,0.0,2.6,2.97,1.2,0.5,1.7819999999999998,1
419,1.85,19,2.05,0.6,1.23,0.0,0.2,0.0,2.05,5.0,0.2,1.0,3.53,0.2,0.706,6,0.2,1.2,0,0.2,0.0,2.8,4.136,1.2,0.5,2.4816,1
420,1.85,19,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.04,0.2,0.008,6,0.4,2.4,0,0.2,0.0,2.6,3.408,2.4,0.5,4.0896,1
421,1.85,16,3.67,0.6,2.202,0.18,0.2,0.036000000000000004,3.85,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.4,3.638,0.4,0.5,0.7276,0
422,1.85,9,0.64,0.2,0.128,0.95,0.2,0.19,1.59,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,1,0.4,0.4,2.2,2.1180000000000003,0.8,0.5,0.8472,0
423,1.85,9,7.37,0.6,4.422,1.64,0.4,0.6559999999999999,9.01,5.0,0.2,1.0,0.08,0.2,0.016,2,0.2,0.4,0,0.2,0.0,3.0,6.494,0.4,0.5,1.2988,1
424,1.85,9,10.79,0.6,6.474,0.67,0.2,0.134,11.46,5.0,0.2,1.0,0.04,0.2,0.008,2,0.2,0.4,0,0.2,0.0,2.4,8.016,0.4,0.5,1.6032,1
425,1.85,11,10.02,0.6,6.0120000000000005,0.95,0.2,0.19,10.97,5.0,0.2,1.0,0.43,0.2,0.086,2,0.2,0.4,0,0.2,0.0,2.4,7.688,0.4,0.5,1.5376,1
426,1.85,11,0.44,0.2,0.08800000000000001,0.62,0.2,0.124,1.06,5.0,0.2,1.0,0.64,0.2,0.128,2,0.2,0.4,0,0.2,0.0,2.0,1.74,0.4,0.5,0.348,0
427,1.85,12,2.89,0.6,1.734,0.11,0.2,0.022000000000000002,3.0,5.0,0.2,1.0,0.04,0.2,0.008,2,0.2,0.4,0,0.2,0.0,2.4,3.1639999999999997,0.4,0.5,0.6328,0
428,1.85,12,0.6,0.2,0.12,1.14,0.4,0.456,1.74,5.0,0.2,1.0,0.43,0.2,0.086,2,0.2,0.4,0,0.2,0.0,2.6,2.062,0.4,0.5,0.4124,0
429,1.85,8,0.79,0.2,0.158,1.01,0.4,0.40399999999999997,1.8,5.0,0.2,1.0,0.57,0.2,0.114,2,0.2,0.4,0,0.2,0.0,2.6,2.076,0.4,0.5,0.4152,0
430,1.85,8,3.26,0.6,1.956,0.36,0.2,0.07200000000000001,3.62,5.0,0.2,1.0,0.02,0.2,0.004,2,0.2,0.4,0,0.2,0.0,2.4,3.432,0.4,0.5,0.6864,0
431,1.85,8,8.94,0.6,5.364,1.32,0.4,0.528,10.26,5.0,0.2,1.0,0.02,0.2,0.004,2,0.2,0.4,0,0.2,0.0,3.0,7.296,0.4,0.5,1.4592,1
432,1.85,27,4.6,0.6,2.76,1.17,0.4,0.46799999999999997,5.77,5.0,0.2,1.0,0.04,0.2,0.008,2,0.2,0.4,0,0.2,0.0,3.0,4.636,0.4,0.5,0.9272,0
433,1.85,29,7.01,0.6,4.206,1.12,0.4,0.44799999999999995,8.13,5.0,0.2,1.0,0.1,0.2,0.02,2,0.2,0.4,0,0.2,0.0,3.0,6.074,0.4,0.5,1.2148,1
434,1.85,29,1.04,0.4,0.41600000000000004,0.91,0.2,0.182,1.95,5.0,0.2,1.0,0.37,0.2,0.07400000000000001,2,0.2,0.4,0,0.2,0.0,2.2,2.072,0.4,0.5,0.4144,0
435,1.85,9,2.81,0.6,1.686,0.41,0.2,0.08199999999999999,3.22,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.4,3.168,0.4,0.5,0.6336,0
436,1.85,9,0.7,0.2,0.14,0.6,0.2,0.12,1.3,5.0,0.2,1.0,0.51,0.2,0.102,2,0.2,0.4,0,0.2,0.0,2.0,1.7619999999999998,0.4,0.5,0.3524,0
437,1.85,32,0.78,0.2,0.156,0.97,0.2,0.19399999999999998,1.75,5.0,0.2,1.0,0.97,0.2,0.19399999999999998,2,0.2,0.4,0,0.2,0.0,2.0,1.944,0.4,0.5,0.3888,0
438,1.85,32,7.09,0.6,4.254,1.95,0.4,0.78,9.04,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,3.0,6.434,0.4,0.5,1.2868,1
439,1.85,32,1.39,0.4,0.556,1.1,0.4,0.44,2.49,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.8,2.396,0.4,0.5,0.4792,0
440,1.85,8,2.46,0.6,1.476,0.37,0.2,0.07400000000000001,2.83,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.4,2.95,0.4,0.5,0.59,0
441,1.85,4,2.48,0.6,1.4880000000000002,0.1,0.2,0.02,2.58,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.4,2.908,0.4,0.5,0.5816,0
442,1.85,15,1.28,0.4,0.512,1.75,0.4,0.7,3.03,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.8,2.612,0.4,0.5,0.5224,0
443,1.85,15,3.83,0.6,2.298,0.28,0.2,0.055999999999999994,4.11,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.4,3.7539999999999996,0.4,0.5,0.7508,0
444,1.85,15,3.74,0.6,2.244,0.55,0.2,0.11,4.29,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.4,3.7539999999999996,0.4,0.5,0.7508,0
445,1.85,15,11.44,0.6,6.864,1.41,0.4,0.564,12.85,5.0,0.2,1.0,0.04,0.2,0.008,2,0.2,0.4,0,0.2,0.0,3.0,8.836,0.4,0.5,1.7672,1
446,1.85,13,4.99,0.6,2.9939999999999998,0.64,0.2,0.128,5.63,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.4,4.522,0.4,0.5,0.9044,0
447,1.85,13,8.25,0.6,4.95,1.59,0.4,0.636,9.84,5.0,0.2,1.0,0.02,0.2,0.004,2,0.2,0.4,0,0.2,0.0,3.0,6.99,0.4,0.5,1.3980000000000001,1
448,1.85,13,0.25,0.2,0.05,1.8,0.4,0.72,2.05,5.0,0.2,1.0,0.74,0.2,0.14800000000000002,2,0.2,0.4,0,0.2,0.0,2.6,2.318,0.4,0.5,0.4636,0
449,1.85,18,7.2,0.6,4.32,0.43,0.2,0.086,7.63,5.0,0.2,1.0,0.01,0.2,0.002,2,0.2,0.4,0,0.2,0.0,2.4,5.808,0.4,0.5,1.1616,1
450,1.85,18,0.73,0.2,0.146,1.24,0.4,0.496,1.97,5.0,0.2,1.0,0.2,0.2,0.04,2,0.2,0.4,0,0.2,0.0,2.6,2.082,0.4,0.5,0.4164,0
451,1.85,43,5.2,0.6,3.12,0.0,0.2,0.0,5.2,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.4,4.52,0.4,0.5,0.904,0
452,1.85,19,1.16,0.4,0.46399999999999997,0.0,0.2,0.0,1.16,5.0,0.2,1.0,0.11,0.2,0.022000000000000002,6,0.2,1.2,0,0.2,0.0,2.6,2.6860000000000004,1.2,0.5,1.6116,1
453,1.85,19,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.19,0.2,0.038,6,0.2,1.2,0,0.2,0.0,2.4,2.238,1.2,0.5,1.3428,1
454,1.85,6,0.65,0.2,0.13,0.03,0.2,0.006,0.68,5.0,0.2,1.0,0.14,0.2,0.027999999999999997,2,0.2,0.4,0,0.2,0.0,2.0,1.564,0.4,0.5,0.3128,0
455,1.85,6,0.79,0.2,0.158,0.0,0.2,0.0,0.79,5.0,0.2,1.0,3.54,0.2,0.708,2,0.2,0.4,0,0.2,0.0,2.0,2.266,0.4,0.5,0.4532,0
456,1.85,19,3.28,0.6,1.9680000000000002,0.25,0.2,0.05,3.53,5.0,0.2,1.0,0.04,0.2,0.008,6,0.2,1.2,0,0.2,0.0,2.8,4.226,1.2,0.5,2.5356,1
457,1.85,19,0.9,0.2,0.18,0.0,0.2,0.0,0.9,5.0,0.2,1.0,0.13,0.2,0.026000000000000002,6,0.2,1.2,0,0.2,0.0,2.4,2.406,1.2,0.5,1.4436,1
458,1.85,9,5.0,0.6,3.0,0.54,0.2,0.10800000000000001,5.54,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.4,4.508,0.4,0.5,0.9016,0
459,1.85,9,7.07,0.6,4.242,0.72,0.2,0.14400000000000002,7.79,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.4,5.7860000000000005,0.4,0.5,1.1572,1
460,1.85,14,1.08,0.4,0.43200000000000005,1.98,0.4,0.792,3.06,5.0,0.2,1.0,3.92,0.2,0.784,2,0.2,0.4,0,0.2,0.0,2.8,3.408,0.4,0.5,0.6816,0
461,1.85,13,3.46,0.6,2.076,0.09,0.2,0.018000000000000002,3.55,5.0,0.2,1.0,0.06,0.2,0.012,2,0.2,0.4,0,0.2,0.0,2.4,3.5060000000000002,0.4,0.5,0.7012,0
462,1.85,22,0.6,0.2,0.12,1.08,0.4,0.43200000000000005,1.68,5.0,0.2,1.0,0.33,0.2,0.066,2,0.2,0.4,0,0.2,0.0,2.6,2.0180000000000002,0.4,0.5,0.4036,0
463,1.85,22,3.92,0.6,2.352,1.08,0.4,0.43200000000000005,5.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,3.0,4.184,0.4,0.5,0.8368,0
464,1.85,22,7.84,0.6,4.704,2.81,0.6,1.686,10.65,5.0,0.2,1.0,0.0,0.2,0.0,2,0.4,0.8,0,0.2,0.0,3.8,8.19,0.8,0.5,3.2760000000000002,1
465,1.85,8,0.99,0.2,0.198,0.0,0.2,0.0,0.99,5.0,0.2,1.0,0.0,0.2,0.0,4,0.2,0.8,0,0.2,0.0,2.2,1.9980000000000002,0.8,0.5,0.7992,0
466,1.85,2,0.17,0.2,0.034,0.11,0.2,0.022000000000000002,0.28,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.456,0.4,0.5,0.2912,0
467,1.85,19,45.23,0.6,27.138,36.18,0.6,21.708000000000002,81.41,5.0,0.2,1.0,0.0,0.2,0.0,6,0.2,1.2,0,0.2,0.0,4.0,51.04600000000001,1.2,0.5,30.6276,1
468,1.85,11,1.69,0.4,0.6759999999999999,0.21,0.2,0.042,1.9,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.2,2.1180000000000003,0.4,0.5,0.4236,0
469,1.85,43,0.18,0.2,0.036000000000000004,0.63,0.2,0.126,0.81,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.5619999999999998,0.4,0.5,0.3124,0
470,1.85,31,0.01,0.2,0.002,0.91,0.2,0.182,0.92,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.584,0.4,0.5,0.3168,0
471,1.85,16,0.88,0.2,0.17600000000000002,1.5,0.4,0.6,2.38,5.0,0.2,1.0,0.19,0.2,0.038,2,0.2,0.4,0,0.2,0.0,2.6,2.214,0.4,0.5,0.4428,0
472,1.85,2,1.17,0.4,0.46799999999999997,0.15,0.2,0.03,1.32,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.2,1.8980000000000001,0.4,0.5,0.3796,0
473,1.85,8,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,4,0.2,0.8,0,0.2,0.0,2.2,1.8,0.8,0.5,0.72,0
474,1.85,16,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28,0
475,1.85,8,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.2,0.2,0.04,4,0.2,0.8,0,0.2,0.0,2.2,1.84,0.8,0.5,0.736,0
476,1.85,6,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28,0
477,1.85,19,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,6,0.2,1.2,0,0.2,0.0,2.4,2.2,1.2,0.5,1.32,1
478,1.85,19,0.99,0.2,0.198,0.11,0.2,0.022000000000000002,1.1,5.0,0.2,1.0,0.0,0.2,0.0,6,0.2,1.2,0,0.2,0.0,2.4,2.42,1.2,0.5,1.452,1
479,1.85,8,0.21,0.2,0.042,0.0,0.2,0.0,0.21,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.442,0.4,0.5,0.2884,0
480,1.85,14,2.2,0.6,1.32,0.28,0.2,0.055999999999999994,2.48,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.4,2.7760000000000002,0.4,0.5,0.5552,0
481,1.85,2,3.31,0.6,1.986,0.17,0.2,0.034,3.48,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.4,3.42,0.4,0.5,0.684,0
482,1.85,4,2.43,0.6,1.4580000000000002,0.27,0.2,0.054000000000000006,2.7,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.4,2.912,0.4,0.5,0.5824,0
483,1.85,12,13.91,0.6,8.346,0.5,0.2,0.1,14.41,5.0,0.2,1.0,0.19,0.2,0.038,2,0.2,0.4,0,0.2,0.0,2.4,9.884,0.4,0.5,1.9768,1
484,2.36,1,1.71,0.4,0.684,0.0,0.2,0.0,1.71,6.5,0.6,3.9,88.4,0.6,53.04,6,0.4,2.4,4,0.6,2.4,4.4,62.424,4.8,0.5,149.8176,1
485,2.37,1,1.13,0.4,0.452,3.85,0.6,2.31,4.98,6.5,0.6,3.9,20.89,0.6,12.534,6,0.2,1.2,0,0.2,0.0,5.0,20.396,1.2,0.5,12.2376,1
486,2.37,2,17.53,0.6,10.517999999999999,0.0,0.2,0.0,17.53,6.5,0.6,3.9,94.75,0.6,56.85,6,0.2,1.2,4,0.6,2.4,4.4,74.868,3.6,0.5,134.7624,1
487,2.37,4,0.56,0.2,0.11199999999999999,0.7,0.2,0.14,1.26,5.0,0.2,1.0,0.0,0.2,0.0,6,0.2,1.2,0,0.2,0.0,2.4,2.452,1.2,0.5,1.4712,1
488,2.37,8,0.56,0.2,0.11199999999999999,0.08,0.2,0.016,0.64,5.0,0.2,1.0,0.05,0.2,0.01,6,0.2,1.2,0,0.2,0.0,2.4,2.338,1.2,0.5,1.4028,1
489,2.34,2,3.95,0.6,2.37,0.0,0.2,0.0,0.0,5.5,0.4,2.2,83.96,0.6,50.376000000000005,6,0.2,1.2,1,0.4,0.4,3.8,56.54600000000001,1.6,0.5,45.2368,1
490,2.34,4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28,0
491,2.34,5,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28,0
492,2.34,2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28,0
493,2.34,19,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28,0
494,15.56,2,20.65,0.6,12.39,0.0,0.2,0.0,0.0,6.0,0.6,3.6,397.31,0.6,238.386,6,0.2,1.2,1,0.4,0.4,4.2,255.976,1.6,0.5,204.7808,1
495,15.56,1,3.73,0.6,2.238,2.82,0.6,1.692,6.55,6.0,0.6,3.6,160.41,0.6,96.24600000000001,6,0.2,1.2,0,0.2,0.0,5.2,104.976,1.2,0.5,62.9856,1
496,15.56,19,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,23.97,0.6,14.382,6,0.2,1.2,0,0.2,0.0,2.8,16.582,1.2,0.5,9.9492,1
497,17.68,1,2.52,0.6,1.5119999999999998,20.28,0.6,12.168,22.8,5.0,0.2,1.0,70.56,0.6,42.336000000000006,6,0.2,1.2,0,0.2,0.0,4.4,58.216,1.2,0.5,34.9296,1
498,21.61,2,3.14,0.6,1.8840000000000001,5.68,0.6,3.408,8.82,5.5,0.4,2.2,11.33,0.6,6.797999999999999,4,0.2,0.8,0,0.2,0.0,4.6,15.09,0.8,0.5,6.0360000000000005,1
499,21.61,6,0.88,0.2,0.17600000000000002,1.07,0.4,0.428,1.95,5.0,0.2,1.0,0.76,0.2,0.152,2,0.2,0.4,0,0.2,0.0,2.6,2.156,0.4,0.5,0.4312,0
500,21.61,8,0.8,0.2,0.16,0.82,0.2,0.16399999999999998,1.62,5.0,0.2,1.0,1.32,0.2,0.264,2,0.2,0.4,0,0.2,0.0,2.0,1.9880000000000002,0.4,0.5,0.3976,0
501,21.61,4,0.7,0.2,0.14,0.72,0.2,0.14400000000000002,1.42,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.6840000000000002,0.4,0.5,0.3368,0
502,21.61,5,0.0,0.2,0.0,0.39,0.2,0.078,0.39,5.0,0.2,1.0,0.24,0.2,0.048,2,0.2,0.4,0,0.2,0.0,2.0,1.526,0.4,0.5,0.3052,0
503,21.61,5,0.33,0.2,0.066,0.0,0.2,0.0,0.33,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.466,0.4,0.5,0.2932,0
504,21.61,5,0.28,0.2,0.055999999999999994,0.16,0.2,0.032,0.44,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4880000000000002,0.4,0.5,0.2976,0
505,21.61,14,0.19,0.2,0.038,0.27,0.2,0.054000000000000006,0.46,5.0,0.2,1.0,0.65,0.2,0.13,2,0.2,0.4,0,0.2,0.0,2.0,1.6219999999999999,0.4,0.5,0.3244,0
506,21.61,19,0.53,0.2,0.106,0.62,0.2,0.124,1.15,5.0,0.2,1.0,0.01,0.2,0.002,2,0.2,0.4,0,0.2,0.0,2.0,1.632,0.4,0.5,0.3264,0
507,21.61,19,0.46,0.2,0.092,0.88,0.2,0.17600000000000002,1.34,5.0,0.2,1.0,0.58,0.2,0.11599999999999999,2,0.2,0.4,0,0.2,0.0,2.0,1.784,0.4,0.5,0.3568,0
508,21.61,19,0.31,0.2,0.062,0.28,0.2,0.055999999999999994,0.59,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.518,0.4,0.5,0.3036,0
509,21.61,9,85.0,0.6,51.0,1.06,0.4,0.424,86.06,5.0,0.2,1.0,0.0,0.2,0.0,6,0.2,1.2,0,0.2,0.0,3.4,53.623999999999995,1.2,0.5,32.1744,1
510,21.61,11,0.75,0.2,0.15,0.9,0.2,0.18,1.65,5.0,0.2,1.0,1.4,0.2,0.28,2,0.2,0.4,0,0.2,0.0,2.0,2.01,0.4,0.5,0.402,0
511,21.61,12,0.85,0.2,0.17,0.93,0.2,0.18600000000000003,1.78,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.756,0.4,0.5,0.3512,0
512,21.61,8,0.34,0.2,0.068,0.36,0.2,0.07200000000000001,0.7,5.0,0.2,1.0,0.03,0.2,0.006,2,0.2,0.4,0,0.2,0.0,2.0,1.546,0.4,0.5,0.3092,0
513,21.61,8,0.66,0.2,0.132,0.81,0.2,0.162,1.47,5.0,0.2,1.0,0.03,0.2,0.006,2,0.2,0.4,0,0.2,0.0,2.0,1.7,0.4,0.5,0.34,0
514,21.61,9,0.59,0.2,0.11800000000000001,0.69,0.2,0.138,1.28,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.656,0.4,0.5,0.3312,0
