intercolumnar distance,upper margin,lower margin ,exploitation ,row number,modular ratio,interlinear spacing ,weight ,peak number,modular ratio/ interlinear spacing,Label
0.47592,-0.338346,0.047137,-0.000972,0.976743,-0.723232,-1.365341,0.13786800000000002,1.46725,0.273146,9
0.15498,-0.16562000000000002,-3.210528,-1.32068,-0.185173,0.979286,0.55993,-1.236413,-1.027268,0.7011390000000001,4
-0.8819040000000001,-1.947839,0.217845,2.046336,0.17234000000000002,3.4292519999999995,0.031425,0.400365,1.217798,3.33275,6
0.031541,0.117022,-0.17691600000000002,-0.620739,-1.168333,-1.553729,0.55993,-1.368243,-0.310094,-1.55493,4
-3.498799,0.329004,0.139604,0.982191,-4.9222150000000005,-0.474083,0.069175,0.695789,-2.835793,-0.351008,4
-3.498799,0.43107,0.466793,0.713201,-4.9222150000000005,-0.05883500000000001,0.861934,1.52306,-1.93153,-0.389537,4
0.09326,0.423218,0.022242,-0.203782,0.08296100000000001,0.314889,-3.177361,0.901282,-0.341275,-1.216061,4
0.019197,-0.605286,0.5023569999999999,0.181368,0.17234000000000002,0.688613,-0.044076,0.576016,0.31353600000000004,0.7778579999999999,4
0.105604,0.289748,0.171611,-0.220044,0.261718,-0.266459,0.333428,-1.2267629999999998,-1.2767190000000002,-0.307381,4
-0.486901,-0.03215,0.196506,-0.633748,0.261718,0.397939,0.106925,-0.266322,0.500624,0.43278,8
-2.523635,-0.346197,-2.349878,-0.775688,0.17234000000000002,-2.965574,-2.875357,-1.540458,-2.461615,-2.651574,2
-3.498799,0.203385,0.95402,-2.2225650000000003,-4.9222150000000005,-1.719828,0.220177,-1.859764,-2.305708,-1.560355,4
0.241386,0.23479,0.121822,1.037988,0.261718,1.0623360000000002,0.748682,0.389822,-0.091823,0.64665,4
0.57467,-0.134216,0.160942,1.252465,0.976743,0.024215,-1.2143389999999998,1.268505,1.217798,0.925304,9
0.068573,0.2976,0.022242,-0.22252,0.261718,0.024215,0.295677,-0.287426,0.40708,-0.018926,7
-0.042522,-0.3619,0.470349,-0.310721,0.261718,-0.6401819999999999,-0.006326,-0.54769,-0.65309,-0.462326,2
-3.498799,-0.291239,0.37077,-0.281212,-4.9222150000000005,-0.681707,0.144676,-0.210153,-0.590727,-0.581913,2
-0.351118,-0.244132,0.594823,1.592678,0.797987,2.058932,-0.119577,-0.577454,0.064084,2.157267,6
0.192011,0.085618,0.278304,-1.347355,0.261718,-0.432558,0.52218,0.478104,-0.029461,-0.540816,2
0.043885,0.030659,0.537921,-2.244735,0.261718,-1.38763,0.106925,-1.728516,-0.5283640000000001,-1.204234,5
0.13029200000000002,-0.456114,0.292529,0.202672,0.261718,-0.01731,-0.232828,-0.291601,-0.185368,0.236571,4
0.229043,0.572391,0.050694,-0.980138,-0.27455100000000005,-2.924049,0.6354310000000001,2.122394,-1.619716,-2.77198,4
-0.277055,-1.963541,0.616162,0.4378260000000001,0.17234000000000002,1.311485,0.220177,-0.455914,-0.65309,1.180692,3
0.006853,-0.26768600000000004,0.40989,0.565443,0.17234000000000002,-0.183409,0.069175,-0.042443,-0.466001,-0.07710399999999999,2
0.142636,0.164129,0.200063,-0.249732,0.261718,-0.8062819999999999,-0.308329,-1.997962,-1.744441,-0.456913,4
0.167323,0.226939,0.239183,-0.094813,0.17234000000000002,-0.30798400000000004,0.484429,0.507304,-0.403638,-0.417637,4
0.389513,0.462474,0.136047,0.011679,-0.9001979999999999,-0.224934,0.257927,1.345235,0.31353600000000004,-0.228166,2
0.080916,-0.291239,0.356544,0.226662,0.261718,-0.349509,0.333428,0.374212,0.126447,-0.387681,2
0.809204,-0.291239,0.036468,-0.399281,0.976743,0.14879,-1.440842,-1.335703,0.4694430000000001,1.237388,9
0.031541,-0.346197,-0.009765,1.029902,0.08296100000000001,0.771662,-0.006326,1.129452,1.03071,0.8487180000000001,4
0.080916,0.062064,0.203619,0.577021,0.261718,0.06573999999999999,0.182426,0.755065,0.999528,0.068329,1
0.019197,0.077766,0.349432,-0.356523,0.261718,-0.972381,0.257927,-0.043103,0.531806,-0.8996860000000001,1
-0.116585,0.203385,5.49199,1.852806,-1.436467,0.647088,-0.308329,2.041354,0.594169,0.903738,4
-0.017834,-0.330495,0.488131,-0.183313,0.17234000000000002,-0.972381,0.257927,0.220306,-0.060642,-0.8947790000000001,2
0.117948,0.242641,0.082701,-0.424583,-0.9001979999999999,0.605563,0.295677,-0.7297680000000001,0.282354,0.510343,7
0.043885,0.187683,0.303198,-0.717056,-1.79398,0.979286,0.597681,0.787605,0.531806,0.6540520000000001,4
-0.042522,0.007106,0.26407800000000003,-0.162546,0.17234000000000002,-0.972381,0.257927,0.226713,0.718895,-0.898432,5
0.117948,0.266195,0.043581,-0.5900350000000001,0.17234000000000002,0.14879,0.295677,-0.091816,0.001721,0.097659,2
0.031541,-0.024299,0.545034,-2.187595,0.261718,-1.22153,0.408929,-1.055403,0.001721,-1.190226,5
-0.26471100000000003,-0.275537,0.107596,0.827362,0.261718,0.190314,0.484429,1.088524,0.718895,0.026739,4
-0.338774,-0.291239,0.520139,1.054429,0.261718,0.439463,0.106925,1.0755549999999998,0.594169,0.451345,5
-0.240024,-0.534626,0.075589,-0.617039,0.17234000000000002,2.764855,-2.384602,-1.865957,-1.183175,-0.125204,5
-3.498799,-0.369751,0.552147,0.331573,-4.9222150000000005,-0.05883500000000001,-2.950858,0.552834,-0.43482,-1.916114,5
-0.00549,-0.259834,0.367214,-0.156667,0.261718,-0.515608,0.220177,0.556639,0.095265,-0.466015,2
0.809204,-0.291239,0.036468,-0.399281,0.976743,-1.22153,-1.25209,-0.199708,1.436069,-0.313734,9
0.303106,-0.354049,0.306755,-0.918463,0.17234000000000002,0.480988,0.182426,-1.0923889999999998,-0.403638,0.456733,2
0.216699,0.321153,0.128935,0.491087,0.261718,0.564038,0.295677,0.100785,-0.091823,0.4648350000000001,4
-0.030178,0.014957,0.26407800000000003,0.374062,0.261718,-0.474083,0.446679,0.5979939999999999,0.126447,-0.542082,4
0.364825,-0.000745,-0.052442,1.293223,0.976743,-1.927453,-1.1010879999999998,-3.337936,-3.241152,-1.112905,9
0.031541,0.203385,0.086258,0.045008,0.17234000000000002,0.397939,0.55993,0.897301,0.438262,0.169761,2
0.056229,-0.087108,0.089814,1.312409,0.08296100000000001,-0.391033,-0.081827,1.754589,-0.154186,-0.186589,4
-0.252367,-0.401156,0.466793,0.631147,0.261718,-1.138481,0.031425,1.297939,0.687713,-0.937045,5
0.13029200000000002,-0.314793,0.417003,1.051058,0.08296100000000001,0.190314,0.371178,1.407578,0.62535,0.08687,4
-0.030178,-0.346197,0.235627,-1.08105,0.17234000000000002,0.522513,0.446679,-1.771754,-0.278912,0.354482,5
0.006853,-0.055704,0.335206,1.7788970000000002,0.261718,-0.30798400000000004,0.748682,0.400112,-0.123005,-0.548242,4
-0.128929,-0.22843,-3.210528,-0.892742,0.17234000000000002,2.764855,0.710932,-2.030425,-1.900349,2.140558,3
-0.277055,-0.251983,-3.203415,1.957926,0.261718,1.9758830000000005,0.52218,1.868751,1.747883,1.581224,6
-0.252367,-0.401156,0.466793,0.631147,0.261718,0.522513,-0.044076,0.067759,0.62535,0.628266,5
0.031541,0.36826,-0.027547,0.237135,0.17234000000000002,-0.474083,0.52218,-1.040589,-0.684271,-0.585831,4
-0.215336,0.28189699999999995,0.107596,0.73922,0.08296100000000001,0.356414,0.182426,0.348661,0.594169,0.358014,5
0.167323,0.148427,0.278304,-0.289596,0.261718,1.020811,0.295677,-1.645088,-0.684271,0.8754200000000001,1
0.031541,-2.426761,0.37077,0.77977,0.17234000000000002,1.311485,0.220177,-0.124201,-0.029461,1.184273,4
0.080916,0.203385,0.310311,0.26951,0.261718,-0.391033,0.371178,1.034452,1.061891,-0.422266,1
-0.252367,0.062064,0.171611,-0.420108,0.261718,-0.474083,0.220177,0.200211,1.093072,-0.416287,5
-0.128929,0.289748,0.235627,1.057473,0.17234000000000002,-0.930856,0.220177,0.185824,-0.590727,-0.8264870000000001,5
0.648733,0.242641,-0.045329,-0.444157,0.261718,0.647088,0.257927,-0.335674,-0.372457,0.5596479999999999,4
-0.030178,-0.220579,0.242739,1.988271,0.17234000000000002,0.730137,-0.119577,1.430158,0.40708,0.868657,4
0.364825,0.195534,0.17516800000000002,-0.027618,0.261718,-0.8062819999999999,0.257927,0.718933,0.531806,-0.749973,4
-3.498799,0.164129,0.715741,-0.378514,-4.9222150000000005,-1.5952540000000002,0.597681,0.195163,-2.929337,-1.597232,5
0.105604,-0.189174,0.164499,-0.683757,0.261718,-0.515608,0.371178,-0.036152,0.31353600000000004,-0.525591,4
0.068573,0.007106,0.288973,0.592954,0.261718,0.024215,0.333428,0.3507,0.4694430000000001,-0.048931,1
-0.017834,-0.440412,0.26763400000000004,1.39515,0.261718,0.730137,0.182426,0.649173,0.500624,0.680103,4
-0.26471100000000003,-0.275537,0.384996,1.343918,0.261718,1.020811,0.710932,-0.802459,-1.682078,0.633787,4
0.759828,-1.304042,-0.023991,-0.973663,-0.006417,0.190314,-0.38383,0.35967,1.311343,0.528449,9
0.13029200000000002,-0.314793,0.417003,1.051058,0.08296100000000001,0.231839,0.371178,0.362329,-0.43482,0.114536,4
0.142636,0.470326,-2.958023,-0.379737,0.261718,1.0623360000000002,0.333428,-0.092884,0.282354,0.8856790000000001,4
-0.351118,-0.244132,0.594823,1.592678,0.797987,0.107265,-1.25209,1.913504,2.028517,1.071365,6
0.006853,-0.26768600000000004,0.40989,0.565443,0.17234000000000002,0.14879,0.106925,0.217238,-0.091823,0.192979,2
0.661077,-0.09496,0.01513,0.751961,0.976743,-0.557133,-1.063338,1.162885,1.623157,0.22930100000000006,9
-0.06721,-0.197025,0.299642,-1.66337,0.261718,-0.10036,0.52218,-0.359031,-0.091823,-0.25500100000000003,2
0.13029200000000002,0.336855,0.100483,0.382834,0.17234000000000002,-0.30798400000000004,0.069175,0.705245,0.095265,-0.194871,4
-0.116585,0.28189699999999995,0.17516800000000002,-0.15249,0.261718,-1.138481,0.182426,0.253506,-0.466001,-1.005771,5
-0.314087,0.164129,0.200063,0.132493,0.261718,0.439463,0.6354310000000001,-0.575182,0.62535,0.176018,5
-0.128929,-0.040001,0.057807,0.557894,0.261718,-0.391033,0.861934,1.668307,2.028517,-0.6907220000000001,6
-0.314087,-0.024299,-1.681275,0.307284,0.261718,-0.972381,-0.232828,0.953839,0.344717,-0.647987,5
0.068573,-0.087108,0.470349,-0.099617,0.17234000000000002,4.1767,1.2016870000000002,-2.177225,-2.305708,2.98021,4
-0.301743,-0.511072,0.463236,0.710665,0.261718,1.103861,0.371178,0.083078,0.4694430000000001,0.916624,5
-0.425181,-0.071406,0.424116,1.863279,0.17234000000000002,0.024215,1.012935,1.761248,2.1844240000000004,-0.360689,6
0.364825,-0.189174,0.5023569999999999,0.22329,-1.168333,2.225032,-0.308329,-0.8668790000000001,-1.058449,2.397742,2
0.17966700000000002,-0.173471,0.121822,-1.139205,0.17234000000000002,1.602159,0.484429,-1.915311,-0.933723,1.272336,4
0.192011,0.226939,0.118265,-0.472443,0.17234000000000002,0.439463,0.182426,-0.783121,-0.559546,0.435094,2
-3.498799,0.391814,0.3743260000000001,-5.440122,0.261718,0.522513,1.503691,-1.879238,-0.746634,-0.217679,4
0.105604,0.289748,0.171611,-0.220044,0.261718,0.273364,1.2016870000000002,-2.604131,-2.679886,-0.276062,4
0.105604,-0.126364,0.388552,-0.425061,0.261718,-0.515608,0.7864329999999999,-0.497385,0.064084,-0.744066,2
0.229043,-0.22843,0.324537,-0.8691409999999999,0.261718,-0.266459,0.371178,0.174369,-0.123005,-0.325066,2
1.21655,0.156278,-0.013322,0.353593,0.17234000000000002,1.103861,0.333428,-0.572891,-0.65309,0.923014,4
0.377169,-0.07925700000000001,0.153829,-1.1029520000000002,0.261718,0.397939,0.069175,0.98871,-0.185368,0.448753,4
-0.030178,0.391814,0.217845,-0.07332999999999999,0.261718,2.515706,0.144676,-1.732671,-0.87136,2.3220240000000003,7
-0.240024,0.117022,0.235627,0.902912,0.17234000000000002,-0.266459,0.069175,1.133451,0.905984,-0.183261,5
-0.26471100000000003,-0.09496,0.01513,-0.597346,0.261718,0.107265,1.088436,-1.917835,-1.401445,-0.363908,5
0.068573,-0.087108,0.470349,-0.099617,0.17234000000000002,-0.557133,0.673182,0.56458,0.219991,-0.729383,4
-0.178304,-0.620989,0.32098000000000004,0.699028,0.261718,-0.764757,0.824183,0.432769,0.438262,-0.969244,5
0.266074,0.580242,0.114709,-0.165469,0.261718,-0.764757,0.333428,0.29822,0.095265,-0.746344,4
-3.498799,-0.236281,0.256965,-0.3018,-4.9222150000000005,-0.930856,0.220177,-0.539361,0.126447,-0.838723,4
0.229043,0.109171,-0.06666799999999999,0.073324,0.261718,1.394535,0.6354310000000001,-1.986643,-1.49499,0.999395,4
-0.190648,-0.691649,0.28186,-0.194472,0.17234000000000002,-0.598658,0.597681,0.7191850000000001,0.905984,-0.702042,5
-0.00549,0.611647,0.022242,1.0121790000000002,0.261718,0.522513,0.182426,0.226092,0.126447,0.491428,4
-0.8819040000000001,-1.947839,0.217845,2.046336,0.17234000000000002,0.107265,0.748682,-0.366836,0.18881,-0.133377,6
0.944986,0.132725,0.136047,0.564936,0.17234000000000002,0.06573999999999999,0.257927,0.5736859999999999,-0.341275,0.029873,4
0.870923,-0.236281,0.025799,-1.94155,0.976743,-1.2630549999999998,-1.176589,0.32629400000000003,1.529613,-0.410923,9
0.303106,0.022808,0.146717,-1.815842,0.261718,-1.2630549999999998,0.106925,-2.524994,-1.339082,-1.0834780000000002,4
0.17966700000000002,0.258344,0.189393,-0.133304,0.17234000000000002,-1.055431,0.257927,-0.185515,0.4694430000000001,-0.966338,4
-0.178304,0.014957,0.26407800000000003,0.582361,0.17234000000000002,1.394535,0.748682,-0.708779,-0.341275,0.940879,4
0.17966700000000002,-0.047852,0.274747,-0.605223,0.261718,-0.14188399999999998,0.106925,-0.734291,0.157628,-0.058117,2
-0.202992,-0.338346,0.434785,-0.184417,0.08296100000000001,0.231839,-0.119577,-1.711546,-2.243345,0.403052,4
-0.091897,0.258344,0.445454,1.643582,0.08296100000000001,1.602159,0.484429,0.667948,0.4694430000000001,1.257736,10
-0.030178,-0.063555,0.285416,-1.278877,0.17234000000000002,0.231839,-2.535604,-2.139346,-2.149801,-1.555485,2
0.142636,0.486028,0.100483,-0.448543,0.17234000000000002,0.024215,0.446679,-0.943628,-0.559546,-0.098755,4
-0.178304,0.258344,-0.12357,0.22830300000000006,0.08296100000000001,-0.05883500000000001,0.408929,-1.25076,-0.715453,-0.161405,2
